PROTID	GENEID	cGFP_C1_6h_BioID_1_INT	cGFP_C1_6h_BioID_2_INT	cGFP_C1_6h_BioID_3_INT	cGFP_C2_6h_BioID_1_INT	cGFP_C2_6h_BioID_2_INT	cGFP_C2_6h_BioID_3_INT	cGFP_C3_6h_BioID_1_INT	cGFP_C3_6h_BioID_2_INT	cGFP_C3_6h_BioID_3_INT	cGFP_C4_6h_BioID_1_INT	cGFP_C4_6h_BioID_2_INT	cGFP_C4_6h_BioID_3_INT	cGFP_C5_6h_BioID_1_INT	cGFP_C5_6h_BioID_2_INT	cGFP_C5_6h_BioID_3_INT	cGFP_N1_6h_BioID_1_INT	cGFP_N1_6h_BioID_2_INT	cGFP_N1_6h_BioID_3_INT	cGFP_N2_6h_BioID_1_INT	cGFP_N2_6h_BioID_2_INT	cGFP_N2_6h_BioID_3_INT	cGFP_N3_6h_BioID_1_INT	cGFP_N3_6h_BioID_2_INT	cGFP_N3_6h_BioID_3_INT	cGFP_N4_6h_BioID_1_INT	cGFP_N4_6h_BioID_2_INT	cGFP_N4_6h_BioID_3_INT
na	na	cGFP_C1_6h_BioID	cGFP_C1_6h_BioID	cGFP_C1_6h_BioID	cGFP_C2_6h_BioID	cGFP_C2_6h_BioID	cGFP_C2_6h_BioID	cGFP_C3_6h_BioID	cGFP_C3_6h_BioID	cGFP_C3_6h_BioID	cGFP_C4_6h_BioID	cGFP_C4_6h_BioID	cGFP_C4_6h_BioID	cGFP_C5_6h_BioID	cGFP_C5_6h_BioID	cGFP_C5_6h_BioID	cGFP_N1_6h_BioID	cGFP_N1_6h_BioID	cGFP_N1_6h_BioID	cGFP_N2_6h_BioID	cGFP_N2_6h_BioID	cGFP_N2_6h_BioID	cGFP_N3_6h_BioID	cGFP_N3_6h_BioID	cGFP_N3_6h_BioID	cGFP_N4_6h_BioID	cGFP_N4_6h_BioID	cGFP_N4_6h_BioID
Q9NXR1	NDE1	80257.06	73430.82	103520.84	35363.145	34616.23	88084.19	82674.78	47647.164	74233.48	91877.03	78792.35	93223.69	89227.15	102150.5	90159.195	48375.348	62080.4	52936.32	18897.91	34309.938	23563.393	37655.78	40795.492	57319.547	26648.188	46083.094	38705.766
Q9NXR7	BABAM2	554466.7	554538.06	556529.06	414510.1	447989.03	497311.0	408981.1	514524.62	360786.0	458615.8	399989.0	440528.6	472207.0	542543.06	527681.2	395053.28	378796.94	458519.75	233979.89	353695.3	350239.2	349183.6	395370.9	354762.94	389709.97	416142.5	418353.2
Q9NXU5	ARL15	0	9193.618	10246.919	6333.36	0	15321.007	10502.582	14945.234	11314.407	0	15419.217	0	4955.0894	0	0	10958.164	0	0	11091.556	12796.442	6583.8965	11032.919	0	12432.904	0	0	0
Q9NXV2	KCTD5	39550.207	77720.72	62397.11	18671.781	21356.992	23019.955	74528.11	72003.0	54117.41	11835.519	16888.559	14201.554	22569.66	36021.727	0	28882.637	28635.545	27457.057	29816.168	23562.68	20560.305	0	0	18552.666	20879.248	0	0
Q9NXV6	CDKN2AIP	318213.75	339470.62	381229.72	732890.6	768347.5	448295.16	598678.6	380977.53	608312.6	247806.02	217258.77	243689.4	241165.6	275320.56	239683.48	389927.94	354921.2	347397.5	200040.97	167288.05	280007.75	84233.17	65255.87	70568.66	91667.71	113522.09	51343.633
Q9NXW9	ALKBH4	36762.363	38972.137	39732.6	46678.082	30512.984	36637.26	26744.09	36488.12	35952.227	23352.36	26081.787	19618.443	0	26849.72	20147.414	0	0	0	0	0	0	0	0	0	0	0	0
Q9NXX6	NSMCE4A	13337.586	0	25660.617	57634.344	71472.78	13356.675	72013.234	64284.95	91531.734	25680.986	46891.617	22592.852	42923.273	20749.47	44522.516	76266.42	65860.41	112803.82	51156.715	79280.13	62923.363	31199.65	29619.004	29906.842	20020.973	24438.8	23840.23
Q9NY12	GAR1	0	0	0	13541.313	10275.077	0	0	0	0	0	0	0	0	0	0	26636.223	25628.836	27571.44	43123.44	63537.664	64922.61	70620.63	71716.484	71279.4	72727.305	52976.758	65451.742
Q9NY27	PPP4R2	180439.33	214488.36	192552.89	513736.28	482902.9	189295.5	381625.22	220686.11	359790.34	107502.65	97538.44	108608.07	90374.42	99041.27	94183.18	102728.19	155107.9	146474.72	116017.33	96096.484	169768.53	22270.164	30950.068	0	30112.043	33605.4	33903.695
Q9NY33	DPP3	99153.78	93550.04	103184.78	56188.734	55965.492	77622.31	38713.38	99119.9	17482.916	111654.48	136615.03	110513.05	61916.117	114238.75	91416.79	58639.51	67881.6	66768.27	75894.68	67034.91	22744.086	49922.42	53840.875	71362.81	74818.31	30295.729	40573.04
Q9NY61	AATF	10995.991	16434.594	21873.404	97589.516	100679.055	37877.18	80686.45	32902.508	69049.45	0	15033.473	18329.652	0	0	19790.316	103686.36	97012.44	100827.4	152213.2	151189.98	141289.69	73008.484	97503.984	79998.95	105612.05	84197.31	84998.36
Q9NY74	ETAA1	0	11897.921	17126.623	0	19910.744	0	8928.025	0	8747.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NY93	DDX56	127062.78	129216.766	136689.0	235895.14	233244.16	172013.14	221146.45	163247.89	236247.77	62953.35	94452.45	60643.457	64645.293	72898.336	72232.35	336948.03	478189.0	480730.75	683658.6	642814.2	666483.06	554363.25	556966.56	303985.97	380828.2	337522.97	534230.1
Q9NYA4	MTMR4	0	12422.694	11797.411	8352.178	9865.972	13704.409	10302.98	14281.784	9459.104	15142.32	14677.335	11811.5625	0	0	15370.493	7881.702	0	8676.707	0	0	0	0	0	0	0	0	0
Q9NYB0	TERF2IP	517356.0	500035.62	478285.3	828963.7	909681.3	419259.12	549335.0	418747.06	687136.75	288495.5	297079.2	289909.97	247746.88	275321.84	264821.3	126243.484	124346.42	185361.55	129435.46	122951.08	178780.56	55969.98	77207.266	71990.84	97689.23	112104.984	62191.527
Q9NYB9	ABI2	91776.03	112598.8	89840.78	42158.285	48734.86	117767.21	80154.2	143669.66	78665.625	75337.94	60482.25	76879.43	82361.336	73960.64	89294.21	32131.17	73132.266	99581.164	43601.066	46182.965	94227.97	126724.78	132860.33	113863.59	130470.31	115502.06	122539.61
Q9NYF8	BCLAF1	1020788.6	956105.0	969693.9	1575974.5	1701652.1	955518.56	1439285.1	878112.6	1403289.0	681805.6	713329.4	785251.56	618366.3	569325.06	609424.06	1315665.2	1250237.8	1307631.4	1411600.6	1803449.6	1930782.9	1082584.1	1395800.0	1295331.4	1032714.8	1020157.75	1070961.4
Q9NYH9	UTP6	71512.86	83982.09	75800.016	84100.83	85913.44	59629.152	78114.54	104338.16	81304.73	8561.062	4587.3696	24270.53	20154.684	8735.782	9723.649	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYI0	PSD3	42780.78	15322.487	32476.297	3515.0842	27696.91	106587.92	51516.96	65776.27	52453.332	42663.07	45043.15	41780.56	42599.684	35402.03	51572.57	54675.527	66177.32	58053.332	26089.33	12923.214	26111.39	28000.79	35470.586	28228.656	0	41217.742	23885.05
Q9NYJ1	COA4	0	0	0	0	0	0	0	0	0	12230.49	63287.812	13916.932	11317.245	10043.324	11967.792	29182.18	0	17869.424	9543.555	0	0	22445.822	17455.873	15070.141	53670.22	27512.34	16145.061
Q9NYJ8	TAB2	156955.86	170229.19	168121.38	91884.33	71760.06	177884.84	145540.23	160997.8	120725.81	148815.98	183068.06	196550.28	144157.7	224351.47	184352.92	652667.0	688053.06	657109.25	670480.94	517989.97	610294.25	409240.47	617546.44	472175.4	735762.5	866268.25	821275.0
Q9NYK5	MRPL39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97802.73	97825.32	111206.89	99240.945	141171.56	129483.84	116497.3	106600.16	117526.23	156215.81	95694.18	160814.8
Q9NYK6	EURL	12574.204	12733.616	13937.41	11940.258	0	12626.738	0	0	0	11125.782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYL2	MAP3K20	63730.156	93448.625	100769.945	46878.133	38542.47	84993.67	60896.832	108289.16	59554.586	91290.98	75490.88	102496.53	99370.65	87722.39	102240.37	37958.223	44823.367	39184.758	32395.857	74252.08	55203.84	29757.285	51163.516	39539.355	27544.95	30544.07	19140.354
Q9NYL4	FKBP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15044.517	0	12108.246	8650.888	0	10570.876	9816.706	9155.891	18098.531	20535.156	17426.363	0
Q9NYL9	TMOD3	255668.11	315842.88	308883.25	123301.11	141922.86	382284.5	302584.3	223696.31	293513.38	307039.7	208077.69	311303.88	423726.34	340848.7	343316.84	278173.1	195412.19	131886.23	243865.03	192713.67	217627.78	184246.89	166160.12	191840.7	195363.02	217430.22	114218.31
Q9NYP3	DONSON	63757.5	65949.195	83808.83	108897.42	106719.98	73521.25	89603.625	50624.492	82300.56	31919.176	31217.676	33673.22	23222.006	18833.072	44167.543	30108.746	37961.152	46150.67	0	39700.473	29057.229	0	0	0	0	0	0
Q9NYP7	ELOVL5	11237.114	0	0	0	0	14531.603	15989.643	0	19682.42	10191.904	12367.8955	7903.948	9651.253	6912.709	7016.835	16411.77	15078.2705	17159.45	22923.244	14573.075	21830.078	0	18691.19	15875.723	17513.617	19151.393	17045.71
Q9NYP9	MIS18A	176725.98	170571.92	180227.38	241097.67	251303.34	171872.27	203830.38	173563.48	209015.95	217715.27	195250.55	204397.12	204296.0	203377.3	210730.7	180770.89	156668.86	183595.19	134446.31	179746.62	118973.09	174762.47	178745.78	156671.31	174267.83	187443.95	152124.1
Q9NYR9	NKIRAS2	14250.597	13743.607	13224.173	7206.4766	0	14219.891	12253.812	16185.604	13811.325	14387.944	15217.9375	13510.1455	0	0	0	49577.535	0	49780.2	29883.05	38117.215	37861.89	34027.367	0	31357.701	38803.887	36991.293	34152.805
Q9NYU2	UGGT1	0	0	0	0	0	0	0	0	0	2727.824	37111.86	0	0	0	0	0	0	0	0	0	0	0	0	0	9102.51	0	0
Q9NYV4	CDK12	579850.75	592642.1	620261.1	1277025.4	1408557.5	533901.6	981855.4	538351.44	1022216.1	453170.78	435439.56	525477.1	389872.9	377467.03	383975.1	463715.16	464531.53	462976.22	572429.5	631257.75	602114.3	378203.72	343438.47	293656.97	250299.1	249148.08	218895.03
Q9NYY8	FASTKD2	0	0	0	0	0	0	0	0	0	0	20383.406	0	0	0	0	62744.53	58032.066	57327.04	12516.543	29345.568	67728.08	32186.037	40759.812	47244.125	47634.62	41247.52	32055.799
Q9NYZ3	GTSE1	271430.94	316113.75	355783.97	312539.53	338395.22	346706.9	340389.12	303038.16	256563.42	295359.47	301969.56	420602.03	348232.03	378072.03	316689.25	206503.1	200906.34	233071.73	326179.28	234260.17	350242.84	121329.914	146754.34	155698.1	173614.33	193317.12	161169.38
Q9NZ01	TECR	0	0	0	6903.971	0	11827.502	0	12813.42	11383.432	0	0	0	0	0	0	206896.0	182257.23	234202.19	291122.16	315779.56	317523.78	189485.77	176600.62	274642.12	235505.33	206708.53	198859.73
Q9NZ09	UBAP1	44811.293	58313.49	62372.156	18381.787	0	30373.39	47609.375	46348.73	14454.943	57400.336	27269.688	64274.36	50651.91	46453.47	42418.176	15452.552	14645.7	15291.63	32956.94	31986.629	12450.977	2798.7422	0	0	6804.6875	0	0
Q9NZ32	ACTR10	60291.65	99566.266	93358.72	66866.03	58600.207	81469.016	38488.56	66015.66	97754.14	121217.766	51049.516	63913.77	109309.2	108256.25	108742.555	134339.88	191269.62	199309.77	191135.44	91496.66	140981.58	117071.17	145996.12	68672.86	129796.266	182164.61	124351.625
Q9NZ43	USE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185741.95	205645.47	153859.86	83562.945	0	22590.854
Q9NZ45	CISD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40017.617	0	26635.816	16578.744	18935.463	19031.236	0	0	22529.791	29764.812	33490.69	20238.697
Q9NZ52	GGA3	64683.508	57493.92	72558.9	18460.863	30662.615	93476.19	32175.762	80709.2	63123.492	110765.234	68662.04	74561.69	84614.72	81814.36	96398.305	23591.818	29770.848	26843.54	0	0	5703.7217	0	0	0	10565.525	14567.813	0
Q9NZ53	PODXL2	0	0	0	0	0	16237.437	7487.485	17570.94	6477.94	0	0	1598.0573	3155.9111	2589.2156	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZ56	FMN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9086.007	8647.148	8926.336	0	8625.447	0	11609.541	10489.151	0
Q9NZ63	C9orf78	237083.14	293888.66	308959.25	454911.4	498809.88	274671.16	346983.84	261332.95	296503.25	63386.91	28305.297	39180.41	28586.309	29051.096	26815.023	55908.04	43967.14	60835.49	73056.83	85325.37	72989.77	25388.057	28209.969	24664.566	19134.71	27586.451	0
Q9NZB2	FAM120A	29325.906	29004.855	0	32840.29	0	16712.688	18330.443	0	21168.416	11784.251	15044.742	0	13318.051	15337.053	11706.603	26193.408	40757.715	41886.543	67675.23	76431.38	54060.43	57275.36	106171.586	99390.79	63313.594	97475.34	104056.2
Q9NZC7	WWOX	17035.213	13535.157	13591.881	19341.61	0	12939.988	15175.123	15092.158	13516.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZC9	SMARCAL1	31849.553	32619.713	32310.273	57188.156	64546.96	16008.61	44035.9	30616.11	18443.879	110699.336	8840.15	7001.854	11954.448	11206.964	10737.401	0	0	0	62729.96	45961.484	0	0	0	0	0	17644.553	9145.5
Q9NZD2	GLTP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9295.541	15554.369	12883.33	0
Q9NZD8	SPG21	18397.74	19076.863	17647.572	0	0	18984.889	16375.637	0	0	16729.979	16877.852	0	16988.646	17698.645	18522.846	29246.842	31410.898	40972.176	37489.22	34052.812	34993.805	47527.914	37679.44	28836.516	41444.438	17704.197	41137.426
Q9NZE8	MRPL35	0	0	20135.244	0	0	20762.047	0	18036.127	0	0	19192.514	0	15131.672	15107.033	0	0	0	0	113694.33	0	0	24410.389	0	23949.846	25952.65	0	24847.83
Q9NZI7	UBP1	10651.031	27683.383	30320.473	0	0	30469.824	0	0	4881.773	0	13563.641	11310.975	14090.98	1150.8628	12384.931	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZI8	IGF2BP1	123270.98	101121.61	135447.52	194398.14	215332.83	164761.67	214694.19	151161.9	198884.16	223401.02	252616.28	183592.19	238514.88	176108.25	157896.88	671600.2	641478.0	718394.75	860428.2	807316.6	884573.1	938324.56	972005.25	936429.25	997005.9	864644.25	874643.7
Q9NZJ0	DTL	37225.344	15248.879	30399.332	78467.445	70746.58	34659.566	34686.016	36494.355	34719.902	13971.161	13281.968	11764.13	12655.65	10640.74	11588.757	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZJ4	SACS	18871.656	32752.588	33358.29	12340.312	22216.785	30267.248	0	20039.492	24660.34	61953.797	72971.4	69849.18	74341.17	90270.54	86243.51	96305.29	106419.98	106099.305	120738.19	45834.17	61704.445	24747.447	17235.033	46576.38	58033.938	68975.51	57864.1
Q9NZJ6	COQ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21472.344	37553.7	0	0	0	0	0	0	0	0	0	0
Q9NZL4	HSPBP1	19006.178	48687.195	21196.295	20905.92	20501.441	19939.441	37112.4	19594.637	36240.586	41038.047	60151.336	36966.96	40133.836	38946.79	46077.47	244811.39	220768.08	268009.6	345474.78	331534.97	332790.53	238556.03	429703.84	334369.25	503908.56	493524.6	432992.47
Q9NZL9	MAT2B	0	0	0	33486.375	30542.035	0	28263.697	0	30195.367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13094.089	18883.613	14373.911	0
Q9NZM3	ITSN2	257856.86	282439.0	291165.34	116598.914	116773.74	314352.44	207078.12	333302.72	179208.61	391099.12	342577.53	445344.62	409132.56	463083.7	358477.12	223935.08	216964.31	220083.5	87773.664	105665.9	131334.14	73135.75	60418.04	99107.59	29491.229	59033.918	34927.953
Q9NZM4	BICRA	29726.18	50053.1	38197.676	98126.47	135272.25	53632.39	68683.875	50137.625	69793.305	11029.587	29928.549	35718.133	17598.258	0	13357.803	325426.47	251663.2	315948.5	200291.7	220730.83	231351.67	42478.324	70221.75	44501.36	24316.121	48251.844	48299.473
Q9NZM5	NOP53	200139.55	191218.77	193722.56	406110.7	411704.38	211041.73	354110.5	224667.45	353525.28	118712.305	173736.64	180314.36	113185.11	110629.44	148230.19	668089.2	665849.8	887232.2	1023047.2	1160969.1	1106246.4	758716.5	648856.0	657697.44	937304.7	563910.6	1024532.5
Q9NZN5	ARHGEF12	77374.69	46995.336	46501.062	35426.953	33460.703	63308.324	81007.375	91185.55	66185.36	17944.99	36123.633	6286.2295	33853.906	54441.098	56268.094	326672.0	228937.14	20316.227	198899.69	582862.75	547192.7	766390.8	701325.8	645819.94	354660.78	507090.28	604522.4
Q9NZN8	CNOT2	64339.445	83570.72	85728.96	45459.79	75200.8	62830.246	73810.21	69088.53	63966.594	55965.246	87044.48	85814.8	88753.195	76347.62	93332.484	176918.61	259046.86	213070.5	156062.03	156815.5	199927.5	223233.19	243709.25	178782.4	162472.47	175669.34	176574.1
Q9NZQ3	NCKIPSD	163710.53	202015.66	186728.84	32918.695	55826.164	165157.2	148642.62	156326.44	147056.33	102853.26	89729.65	90391.195	133993.33	97615.695	124590.055	244973.33	290701.2	241435.2	152927.75	169178.27	134928.89	120456.96	141279.95	95308.55	149473.45	160998.81	137433.72
Q9NZT1	CALML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49639.05	25801.113	50213.44	175830.48	106754.0	112172.69	0	98615.3	45094.383	137653.05	20732.697	28615.947
Q9NZT2	OGFR	53725.242	53088.383	55815.86	129084.016	128154.83	59904.42	91272.03	56998.977	82796.44	13866.302	14711.731	0	0	0	0	40054.29	50595.176	42098.406	29310.86	12688.875	0	0	0	0	0	30635.219	0
Q9NZW5	PALS2	105083.33	43709.953	45593.965	29011.545	38032.42	188116.88	196661.23	211588.8	115722.44	63700.01	63461.39	40433.016	51265.887	49073.406	57819.188	24302.652	0	12693.249	10896.063	40279.875	33882.145	0	0	62761.37	48913.0	0	42999.85
Q9NZZ3	CHMP5	665122.2	553753.1	536501.1	519582.84	496377.34	654581.3	599545.3	568277.5	583940.6	725675.8	533176.6	493876.0	550731.9	560486.2	604111.6	282144.03	290663.62	186792.23	345056.75	317569.28	301376.94	186957.84	235849.5	195518.61	440989.56	296372.97	198557.27
Q9P000	COMMD9	93134.46	87794.49	78595.88	31246.932	40986.605	94877.375	60886.1	88635.03	51636.406	105077.13	104745.42	84532.28	121668.234	127903.92	114671.92	32195.969	43297.336	50767.69	12674.368	19512.729	14774.075	37644.016	19297.432	25672.922	76224.984	76906.87	70179.76
Q9P013	CWC15	120102.234	122544.67	88410.59	195492.66	174110.36	91066.97	137789.75	89955.0	183690.2	85277.234	88852.56	81779.89	59544.41	56822.617	82644.96	31844.68	17679.555	21289.053	26981.648	23416.04	147407.31	106281.55	107565.84	135416.62	110785.4	100065.875	94990.02
Q9P015	MRPL15	35432.97	27045.844	11187.965	24391.625	0	25381.754	15094.5625	23625.572	15354.77	12633.572	53817.11	27327.797	24662.941	7987.796	23769.512	145665.61	87004.24	136869.25	205907.56	177702.61	189907.6	126212.68	123881.83	141285.02	128607.44	141975.73	139598.11
Q9P016	THYN1	0	0	9873.864	17794.47	17715.695	0	17673.992	0	30995.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P021	CRIPT	17321.727	17682.5	32757.654	53122.055	59380.297	35878.14	52259.74	33894.305	42502.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P031	CCDC59	203467.1	194585.36	198400.78	337116.25	334406.53	181384.7	265675.72	162179.36	263141.62	117519.75	148956.11	123542.08	101219.1	90031.766	77080.305	122690.22	136897.88	178791.1	152271.92	203775.12	220473.7	157593.56	136863.95	88993.99	116641.76	113274.15	127034.55
Q9P032	NDUFAF4	30461.03	29753.768	31050.893	27441.203	14670.938	36608.902	1957.3175	37426.74	23619.719	29786.703	36953.723	25387.492	29917.96	26586.928	35859.59	121635.4	95946.31	110263.484	32319.936	36313.81	35863.188	27661.902	28576.486	44189.133	57002.65	54388.07	38897.266
Q9P035	HACD3	24741.988	26314.29	26362.072	28693.95	29573.178	28978.133	30514.88	30196.55	28735.059	21555.262	31036.604	19984.78	20395.027	19880.4	24618.607	103964.5	107875.73	123474.06	255404.44	194078.67	205049.31	138107.83	168216.36	134305.12	228932.55	196046.17	95160.66
Q9P086	MED11	11356.652	0	23601.342	76934.9	81921.03	26736.559	56644.44	27751.295	58878.383	16306.829	14065.397	37178.773	22186.053	17999.627	17866.236	31401.14	18519.78	38253.164	51896.406	42431.52	44508.902	0	0	9193.149	12282.392	0	0
Q9P0I2	EMC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10003.451	0	0	6236.6094	0	6773.3477	7039.4146	7371.318	81300.81	50126.96	44367.52	7684.4917
Q9P0J0	NDUFA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53481.094	32337.305	40177.312	0	19956.17	36502.18	12242.02	0	15707.38	20796.176	20607.643	14284.578
Q9P0J7	KCMF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12860.819	19334.453	19812.64	15294.111	0	15948.333	25543.941	19637.348	13739.31	29438.44	20053.861
Q9P0K7	RAI14	195297.83	215676.72	188652.75	118743.55	58108.57	247783.16	171629.6	268686.97	160783.77	224805.58	188846.88	224551.98	257178.6	264799.4	259135.69	348371.66	177654.84	151888.14	901236.1	551578.9	206303.28	163631.9	193970.8	169861.05	300830.44	149128.6	192021.12
Q9P0K8	FOXJ2	0	0	0	23175.041	21968.28	0	22640.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P0L0	VAPA	67817.49	66661.99	74479.62	15746.694	25434.133	78925.23	29679.988	57217.082	25717.363	56862.766	41570.04	54355.54	68073.89	68203.484	47711.4	83673.3	213534.03	183790.25	122986.89	172828.22	131580.39	107958.97	105828.23	159380.34	242302.75	230217.75	134017.06
Q9P0M9	MRPL27	12770.946	14484.346	15682.57	27112.46	15313.863	14588.146	25223.176	30073.809	33596.65	28920.441	40517.656	20871.227	29752.473	21622.918	18581.387	27958.256	20640.89	22254.322	40850.676	36193.465	36624.77	24762.31	24190.363	27825.75	49568.938	44807.242	25621.256
Q9P0U3	SENP1	168118.89	129039.77	181483.4	229277.52	184488.1	115394.516	177731.6	166514.2	136845.8	14308.481	22668.69	6851.797	0	13647.207	4806.4004	0	22094.172	0	0	12814.666	0	0	0	0	0	0	0
Q9P0U4	CXXC1	123155.62	132806.33	163991.9	342831.34	323145.53	168940.75	292775.34	162261.66	246658.84	30651.55	33281.848	34444.754	31775.965	32178.02	38358.125	150235.38	152512.17	141238.53	215812.47	205419.14	242608.84	99644.11	123954.96	80639.414	98880.29	143911.62	110126.75
Q9P0V3	SH3BP4	13495.215	12770.841	12140.617	8738.536	0	42721.72	22078.506	41410.055	35364.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P0V9	SEPTIN10	155004.08	151090.1	136602.83	158630.47	175119.19	227874.95	200942.8	184405.38	170965.42	156428.06	152414.66	187547.97	177002.78	170402.6	161017.03	121789.49	83226.555	125897.086	62789.555	116712.3	67793.01	54806.703	71675.26	87525.31	93152.34	74875.0	95239.266
Q9P0W2	HMG20B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27859.6	26601.543	0	47740.527	40482.566	36572.1	56539.94	48113.793	41175.113
Q9P107	GMIP	0	0	0	0	0	0	0	0	0	5277.4214	8629.175	0	0	8966.622	6285.1543	0	0	0	0	0	0	0	0	6579.509	0	0	0
Q9P1F3	ABRACL	40010.0	35734.863	45863.355	37161.566	36968.387	57437.223	53448.234	47572.547	54226.754	30783.35	59166.008	30152.807	36881.66	36989.67	31613.959	13196.355	10875.74	7505.912	0	0	7837.6396	0	0	0	18224.629	0	0
Q9P1U0	POLR1H	0	0	0	7123.7075	6089.7676	0	7494.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P1Y5	CAMSAP3	94715.85	120502.59	98571.875	74501.63	76398.54	103734.52	76795.33	91624.61	90676.62	40477.6	53428.36	59606.38	68092.69	59975.105	44156.9	116700.68	95848.39	100688.83	14280.601	13739.238	34168.527	60325.33	41979.797	0	132772.78	91455.08	60622.992
Q9P1Z2	CALCOCO1	38709.883	39312.36	35701.387	0	0	33344.6	15694.705	37489.97	29181.258	38948.79	37025.547	38617.09	40646.953	58735.15	66460.31	13927.72	13225.579	13518.328	11555.885	17834.21	18645.232	0	8992.694	20008.434	9076.823	23278.258	0
Q9P203	BTBD7	0	0	0	0	0	52399.047	29138.82	18370.652	34816.754	14956.976	0	0	14249.288	0	0	14796.363	0	0	0	0	0	0	0	23769.188	10458.28	0	0
Q9P209	CEP72	13301.736	20760.363	14934.641	13185.894	14207.414	16965.666	0	11649.545	0	0	11043.404	12884.339	4580.583	2101.243	7416.4536	10288.437	15504.448	30102.656	30769.945	26697.645	14762.213	36357.07	33392.703	16819.387	13357.2	16990.012	38243.34
Q9P212	PLCE1	0	0	5975.733	0	0	0	0	0	0	13682.011	0	12084.711	0	14939.104	12472.666	0	0	0	0	0	0	16519.375	12886.373	0	0	0	0
Q9P215	POGK	22474.486	49856.297	20377.914	71177.12	91877.86	19038.51	71243.875	48286.453	75782.87	18054.867	34764.914	30637.95	14194.447	46893.58	37349.508	0	0	0	0	0	0	0	0	0	0	0	0
Q9P246	STIM2	14274.923	16181.867	38035.258	5789.83	6878.9434	29035.23	8866.011	53702.453	32824.86	5048.5947	8058.2466	0	0	0	0	17322.156	16422.33	15616.232	0	0	0	0	0	0	0	0	0
Q9P253	VPS18	86891.58	72974.64	50647.78	0	22121.092	70546.04	21162.066	55942.57	17309.184	33506.688	52090.008	38983.727	36946.97	33366.69	38798.535	0	61327.6	82175.81	0	0	0	0	0	0	0	0	0
Q9P258	RCC2	2108976.0	1972702.1	1998243.5	3402843.8	3507104.5	2101348.2	3034949.5	2028560.6	3187555.0	1007657.9	1042771.5	937280.8	893533.75	875500.1	841259.75	443681.1	355811.5	492041.47	506143.1	391103.72	366504.75	398179.28	315282.9	389200.62	633697.94	272381.22	433744.5
Q9P260	RELCH	55552.504	68644.5	43497.594	30796.596	28592.543	23727.82	42413.34	30591.684	24609.908	95270.5	69618.234	72054.25	91880.336	97492.82	81372.01	21533.518	21741.592	36244.58	0	23099.629	13611.925	17132.307	14020.237	15792.166	12743.283	11005.848	12542.572
Q9P265	DIP2B	250104.53	234950.3	256177.2	68337.92	168655.33	331557.44	289190.16	340435.38	302563.6	166612.44	157278.34	125577.086	211679.53	253376.47	195378.62	108527.64	96782.59	113832.57	43055.652	41783.75	53156.906	61188.957	42674.883	15968.097	66978.32	81344.43	46023.188
Q9P270	SLAIN2	4800.4224	0	4367.0415	0	0	0	0	0	0	0	7569.154	9842.572	8278.82	0	0	0	9136.029	5842.8813	12851.444	8980.999	10075.963	8993.232	0	9781.183	16890.113	9406.081	9546.612
Q9P275	USP36	36944.04	75923.19	21900.953	137268.27	161524.33	91561.14	120181.125	31003.973	97764.0	63873.508	36013.363	61016.457	59103.25	72914.195	65034.617	76867.16	4135.2305	65788.664	27349.596	62919.965	33549.254	0	0	0	0	0	38304.883
Q9P287	BCCIP	194986.16	189424.66	187333.8	293533.44	273710.0	198337.42	257921.5	182091.84	253124.28	173356.38	182140.22	157831.25	196431.1	175548.03	167885.78	383902.1	344771.38	294909.94	341015.22	336627.2	307745.0	287071.12	300487.34	285467.53	301363.34	289939.56	271840.12
