organism	method	version	experiment no	experiment
human	tandem	version1.1	experiment623	CC623
human	tandem	version1.1	experiment624	CC624
human	tandem	version1.1	experiment625	CC625
human	tandem	version1.1	experiment626	CC626
human	tandem	version1.1	experiment627	CC627
human	tandem	version1.1	experiment628	CC628
human	tandem	version1.1	experiment629	CC629
human	tandem	version1.1	experiment63	CC63
human	tandem	version1.1	experiment630	CC630
human	tandem	version1.1	experiment631	CC631
human	tandem	version1.1	experiment632	CC632
human	tandem	version1.1	experiment633	CC633
human	tandem	version1.1	experiment634	CC634
human	tandem	version1.1	experiment638	CC638
human	tandem	version1.1	experiment639	CC639
human	tandem	version1.1	experiment64	CC64
human	tandem	version1.1	experiment640	CC640
human	tandem	version1.1	experiment641	CC641
human	tandem	version1.1	experiment642	CC642
human	tandem	version1.1	experiment643	CC643
human	tandem	version1.1	experiment644	CC644
human	tandem	version1.1	experiment645	CC645
human	tandem	version1.1	experiment646	CC646
human	tandem	version1.1	experiment647	CC647
human	tandem	version1.1	experiment648	CC648
human	tandem	version1.1	experiment649	CC649
human	tandem	version1.1	experiment65	CC65
human	tandem	version1.1	experiment650	CC650
human	tandem	version1.1	experiment651	CC651
human	tandem	version1.1	experiment652	CC652
human	tandem	version1.1	experiment653	CC653
human	tandem	version1.1	experiment654	CC654
human	tandem	version1.1	experiment655	CC655
human	tandem	version1.1	experiment656	CC656
human	tandem	version1.1	experiment657	CC657
human	tandem	version1.1	experiment66	CC66
human	tandem	version1.1	experiment662	CC662
human	tandem	version1.1	experiment663	CC663
human	tandem	version1.1	experiment664	CC664
human	tandem	version1.1	experiment665	CC665
human	tandem	version1.1	experiment666	CC666
human	tandem	version1.1	experiment667	CC667
human	tandem	version1.1	experiment668	CC668
human	tandem	version1.1	experiment669	CC669
human	tandem	version1.1	experiment67	CC67
