PROTID	GENEID	cGFP_6h_BioID_10_1_INT	cGFP_6h_BioID_10_2_INT	cGFP_6h_BioID_10_3_INT	cGFP_6h_BioID_11_1_INT	cGFP_6h_BioID_11_2_INT	cGFP_6h_BioID_11_3_INT	cGFP_6h_BioID_1_1_INT	cGFP_6h_BioID_1_2_INT	cGFP_6h_BioID_1_3_INT	cGFP_6h_BioID_2_1_INT	cGFP_6h_BioID_2_2_INT	cGFP_6h_BioID_2_3_INT	cGFP_6h_BioID_3_1_INT	cGFP_6h_BioID_3_2_INT	cGFP_6h_BioID_3_3_INT	cGFP_6h_BioID_4_1_INT	cGFP_6h_BioID_4_2_INT	cGFP_6h_BioID_4_3_INT	cGFP_6h_BioID_5_1_INT	cGFP_6h_BioID_5_2_INT	cGFP_6h_BioID_5_3_INT	cGFP_6h_BioID_6_1_INT	cGFP_6h_BioID_6_2_INT	cGFP_6h_BioID_6_3_INT	cGFP_6h_BioID_7_1_INT	cGFP_6h_BioID_7_2_INT	cGFP_6h_BioID_7_3_INT	cGFP_6h_BioID_8_1_INT	cGFP_6h_BioID_8_2_INT	cGFP_6h_BioID_8_3_INT	cGFP_6h_BioID_9_1_INT	cGFP_6h_BioID_9_2_INT	cGFP_6h_BioID_9_3_INT
na	na	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_9	cGFP_6h_BioID_9	cGFP_6h_BioID_9
Q6P3W7	SCYL2	1239047.6	1074471.0	1207962.1	1178032.6	1138910.8	1007615.7	1200259.1	1506191.1	1311634.0	1599620.9	1501660.0	1445576.2	1638760.0	1671205.4	1628965.1	1624118.9	1533090.5	1706877.2	1600269.8	1559817.5	1441751.1	1619766.5	1498215.0	1324160.0	1483667.5	1587873.2	1451990.5	943870.4	1018597.56	958076.0	1135851.0	1023464.75	1013205.9
Q6P3X3	TTC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31805.69	28107.148	17449.895	0	32500.775	0	0	0	0	0	0	0
Q6P4I2	WDR73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21621.291	19271.113	23347.781	21498.748	24464.89	20114.797	23343.3	18819.418	24907.62	0	0	0	0	0	0
Q6P4Q7	CNNM4	81884.086	74947.9	33999.383	65311.434	46725.59	56880.586	137855.31	168103.69	159373.56	161223.53	128049.96	137174.14	145519.38	142140.98	166342.03	137181.34	149060.84	165361.62	53270.086	50363.164	50654.797	50829.414	22305.44	51204.348	20493.332	37996.938	36576.434	72733.305	79978.8	86991.414	85512.78	57415.703	58211.633
Q6P4R8	NFRKB	185686.4	218904.27	219116.56	233136.94	242782.75	222279.47	243576.56	288820.0	242499.22	305583.66	224587.53	331490.1	308453.2	329669.3	262704.84	349821.12	336280.4	334479.9	342641.88	320411.75	363242.3	345216.94	344161.62	312521.06	350676.97	326808.25	293885.34	245999.44	212367.02	218956.3	206393.25	239913.75	188318.78
Q6P5Z2	PKN3	42188.54	34451.805	29859.902	47198.484	26394.898	24455.625	27057.879	34731.617	26008.805	33157.28	33311.617	29767.238	12614.643	34634.25	33097.82	7814.753	27492.62	35164.18	25280.357	20644.033	20261.139	0	22473.82	19953.592	17599.586	19842.209	20567.824	21599.957	31398.656	37009.32	46565.387	52727.453	35883.58
Q6P6C2	ALKBH5	123517.21	132971.9	126743.555	126385.23	127248.48	139457.61	202167.44	189982.03	175682.83	158395.56	164307.48	191330.66	171573.58	177419.4	165532.75	169211.03	153935.5	161359.97	139168.02	156974.86	167466.33	111027.85	157848.39	157061.44	164459.3	147827.9	115785.95	137883.1	141985.55	130856.85	121634.36	136500.62	123206.51
Q6P995	FAM171B	0	0	0	0	0	0	39064.92	17024.637	29058.965	31994.8	34174.062	22739.844	21766.863	32378.502	26150.402	8379.741	21290.004	34421.926	31766.182	32616.799	20525.07	27767.957	17436.82	0	21411.316	21709.771	19674.229	0	0	0	0	0	0
Q6P996	PDXDC1	469246.97	486364.84	471143.0	421029.06	456889.75	414194.16	607360.8	607155.56	652028.75	606474.5	583196.75	583037.25	573077.56	598336.94	525615.5	556945.1	606557.3	520056.7	537483.06	585061.44	578015.9	531483.1	552922.2	538037.3	565261.44	556138.9	553939.9	389116.22	366298.28	400335.38	472787.38	479268.1	387811.84
Q6P9B9	INTS5	21658.709	16572.451	18535.305	18653.436	16612.559	16273.851	50099.242	52152.543	45538.7	57472.496	56973.168	52149.22	53106.402	52396.824	53909.85	57387.105	47461.047	55035.46	67358.52	57137.445	55126.715	53003.027	85019.8	52324.844	42673.6	51443.59	55820.156	16522.096	15559.335	17745.734	18240.586	15974.299	16344.294
Q6PCB5	RSBN1L	66517.875	64809.133	66096.77	63969.68	66139.55	51249.96	65770.76	49701.598	100082.336	54053.168	78622.48	83137.26	106277.01	87312.766	90536.22	99489.35	87915.6	106213.61	73434.15	69199.766	61815.758	56960.062	72393.43	71573.875	64784.05	71028.22	57405.18	71723.33	63246.016	71156.52	66249.86	66584.414	48107.008
Q6PCD5	RFWD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12172.098	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6PCT2	FBXL19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21024.518	0	0	0	0	26554.639	0	0	0	0	0	0	0	0
Q6PD62	CTR9	747690.7	671107.5	595009.56	778842.94	580451.5	588893.4	750672.1	743216.5	871220.1	753400.94	781556.06	739279.3	739069.2	704034.6	723941.2	673903.1	769979.6	686144.9	1110166.5	1210746.4	1093791.4	1018756.5	989143.56	1111018.0	1004107.7	1080236.6	946831.0	808585.44	719099.3	761232.7	708095.44	602305.7	699445.4
Q6PD74	AAGAB	383459.56	381369.5	302172.0	378271.5	297088.28	280166.47	180267.0	270386.8	232410.0	232961.77	219596.39	185945.28	215986.83	229642.8	255378.1	239259.75	255896.14	247249.84	315867.97	297153.0	344575.88	324802.7	353282.97	293688.7	331820.6	296633.25	305947.3	281023.88	280668.28	326290.38	380027.34	329911.25	335568.88
Q6PFW1	PPIP5K1	7591.9785	7460.5337	0	7806.7915	0	0	22824.854	22770.82	22641.402	20799.945	22840.172	23491.527	23979.963	21758.5	23545.021	26261.7	22922.283	24522.23	34503.3	19110.07	17187.055	33791.03	16409.953	32280.504	35824.875	27366.016	35848.05	0	0	0	7645.7705	9397.034	6628.4644
Q6PGP7	SKIC3	642680.3	540774.44	699957.1	691473.8	703737.44	574275.25	731156.3	822690.94	699975.75	771022.2	757279.0	913101.2	802616.0	910325.3	881752.2	806579.5	723962.56	895048.44	1213488.2	1032208.75	1097077.8	1078096.4	1104565.1	918825.4	1090077.4	1134839.2	1067394.0	646172.75	530394.44	682405.9	783279.06	673388.6	667495.1
Q6PGQ7	BORA	13046.858	13379.921	26486.547	16248.648	16352.709	14790.788	15394.885	12868.492	12939.508	16729.646	19739.828	19196.658	12131.889	18574.518	14272.633	17121.727	10172.643	14136.592	15532.158	16485.11	16048.929	17440.463	15939.084	15410.325	10680.842	12777.354	12254.339	15071.337	17711.791	12096.906	14356.646	13537.669	12194.848
Q6PH81	C16orf87	43092.633	43738.28	40722.836	38653.42	37165.195	43068.652	28496.926	35687.125	42532.625	38229.58	32524.04	39299.156	37824.395	35012.105	33145.82	31697.562	39058.453	23267.98	11927.846	14105.225	14991.144	14981.731	13299.172	14802.372	14849.009	16821.838	12648.788	40980.582	37312.37	30265.707	39659.71	38099.234	45557.367
Q6PHR2	ULK3	215836.06	253077.25	225649.52	201442.02	223481.83	227102.53	434311.88	454507.7	443685.9	383048.9	398324.78	431423.8	428319.06	425348.7	384845.84	432908.12	393900.2	415314.6	428767.06	365128.88	460244.25	406097.3	408335.12	359811.88	371466.47	341414.56	441444.53	215588.75	224100.64	193534.45	250775.61	254429.22	232231.34
Q6PI26	SHQ1	6981.3506	9793.601	9151.196	9158.723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28651.164	0	0	0	0	0	0	0	7414.5195	7342.05	10534.075	0
Q6PI48	DARS2	0	0	28984.244	0	31664.885	30512.785	6732.2896	8797.498	6996.062	6798.1226	8101.115	7180.3794	7877.754	7935.4307	5886.4253	7117.291	8667.465	6677.744	0	0	2710.7695	0	0	0	0	0	0	31392.424	30738.791	31432.338	0	0	0
Q6PI98	INO80C	144396.84	143193.17	147527.78	137409.45	154715.84	130756.664	88372.3	82367.52	90081.33	83653.09	70237.89	77956.836	74610.88	74318.86	89079.7	77156.11	79853.45	91313.57	124508.59	148757.44	148707.52	145940.17	122883.695	136904.75	146155.58	149967.86	140518.2	141847.4	138637.5	130116.33	138663.62	138738.67	144892.92
Q6PID6	TTC33	25583.947	28706.5	24627.664	21112.605	23620.94	21853.227	10862.554	15134.412	8587.296	11121.202	11684.554	13196.288	11281.59	13015.319	9648.824	10301.617	9711.028	10429.4795	255625.66	216925.36	146348.39	174425.58	180423.64	190017.81	177431.52	172886.45	166204.48	25746.79	22691.168	13894.913	16219.146	32540.166	30242.812
Q6PID8	KLHDC10	9598.213	10708.595	9547.723	11042.873	12522.44	10665.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13842.565	11634.618	7911.9116	9809.177	11738.208	10102.377
Q6PII3	CCDC174	47260.324	76211.44	61701.645	57725.902	80607.08	76218.42	66553.8	67049.164	78909.17	67478.69	61980.625	59756.555	62227.562	73053.37	66106.97	70682.18	76425.34	72071.92	45798.598	48356.93	30408.512	47322.76	37760.336	28565.176	45777.973	52253.066	39663.406	71677.13	68786.3	47924.63	65198.18	65859.64	52077.113
Q6PIJ6	FBXO38	69957.97	90283.5	62989.54	58558.383	63897.75	109939.16	0	0	0	13388.291	11190.553	9407.37	14622.102	22824.94	0	8714.004	0	7687.2266	0	0	8654.178	9645.498	11077.784	0	0	23453.557	34922.79	63134.72	66510.53	115123.97	119492.81	110168.234	70285.7
Q6PIW4	FIGNL1	89660.1	99226.23	83922.42	92880.484	82223.27	66428.75	186688.97	183027.62	173957.38	234686.94	181566.9	197830.88	198546.55	235407.1	182065.7	210510.69	185918.89	207519.33	151964.17	171263.45	176611.2	171551.95	176443.19	167627.3	161095.58	194283.55	194328.1	68499.56	69290.82	66632.336	100851.74	87196.9	77712.91
Q6PJ61	FBXO46	0	0	0	0	0	0	0	0	0	0	0	18349.656	0	0	0	0	0	0	7432.144	14326.002	15355.936	0	10861.268	8556.749	9819.03	11826.812	0	0	12670.584	0	0	0	0
Q6PJ69	TRIM65	20815.934	22097.693	19246.098	19180.746	19893.875	20249.537	77069.95	68215.46	56976.562	55178.156	68387.31	50610.977	73979.44	74389.69	67486.14	69848.05	89042.06	65859.41	10500.35	11240.992	15350.247	14236.972	14749.577	14629.57	14473.59	14008.497	14763.498	19232.742	18349.512	20272.967	21582.174	21175.303	22728.852
Q6PJG6	BRAT1	121451.125	104318.65	141450.83	94072.63	126914.766	103080.71	95122.13	103527.41	98706.016	66206.18	92380.97	101265.56	106759.086	131727.92	96753.805	101487.0	92353.36	121773.72	300599.4	256674.75	337751.97	298594.4	313296.0	238722.78	339790.84	284719.4	322623.12	98944.336	83104.19	105787.11	108378.77	115836.46	86394.016
Q6PJI9	WDR59	20740.607	21715.145	24098.078	22965.277	26184.234	34078.85	56561.734	65037.914	72013.55	44210.453	61808.055	43625.023	63096.79	59380.617	74499.42	75366.37	56892.367	41619.598	117186.016	112455.02	70716.55	111063.33	87710.44	106154.52	94916.42	64738.18	123232.234	33032.61	38426.21	29906.95	23279.434	21019.55	23324.457
Q6PJT7	ZC3H14	366920.5	345947.25	337388.2	395588.9	340653.62	318805.72	333163.66	450450.62	353722.4	376160.56	391339.28	273240.8	263534.9	251240.56	299066.4	304602.75	309000.1	294505.78	342104.03	411067.16	351099.1	372648.38	394135.78	305173.2	276188.7	302795.5	340822.3	334573.78	340796.12	327294.06	390172.1	384060.9	371170.94
Q6PK04	CCDC137	0	0	0	0	0	0	23069.11	20012.219	14419.617	24041.182	21253.36	21684.488	21364.225	22098.99	20496.957	21539.104	22078.867	0	24430.734	0	24573.543	24786.865	19593.299	23104.258	0	29881.049	26148.67	0	0	0	0	0	0
Q6PKC3	TXNDC11	0	0	0	0	0	3355.697	0	0	0	0	1477.7604	0	0	3875.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6PKG0	LARP1	1362966.8	1590335.2	1308464.9	1669032.2	1573248.0	1564875.9	1666030.8	1904794.2	1561594.2	1989786.9	1804483.4	1941472.5	1897664.8	2164794.5	1723096.4	2093810.5	1847066.4	1860971.0	1485931.0	1203145.9	1125678.1	1289787.0	1184680.5	1303606.9	1170175.5	1403220.6	1077950.5	1553940.1	1558418.2	1637288.6	1460155.4	1527453.8	1409058.2
Q6PL18	ATAD2	0	0	0	0	0	0	30948.264	23903.592	21788.016	31952.533	15455.017	27176.383	0	0	0	27205.28	0	34703.02	0	13893.524	0	0	0	0	19933.947	0	0	0	0	0	0	0	0
Q6PL24	TMED8	0	0	0	0	0	0	15371.027	14015.414	9728.618	11915.536	14910.21	12838.827	7162.219	11550.571	13025.703	12904.264	2730.8665	5776.1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6QNY0	BLOC1S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29023.5	35467.824	36266.26	38547.508	41001.926	37998.234	36016.984	35697.6	36011.02	0	0	0	0	0	0
Q6QNY1	BLOC1S2	11567.906	7874.8604	6748.534	5099.602	6162.74	8996.521	0	0	0	0	0	0	0	0	0	0	0	0	0	34877.883	29874.82	47969.055	25136.87	0	49321.11	0	25222.463	7865.6895	6981.1533	6861.344	7236.0483	0	5289.142
Q6R327	RICTOR	133272.17	155188.86	181975.02	186221.22	173520.6	114004.05	284042.03	253289.14	249397.5	289860.72	306462.0	350894.06	320471.44	319103.16	290827.84	297217.2	300491.34	266545.97	415182.84	379239.75	410372.12	371666.38	394640.78	346101.3	393322.0	392193.0	381001.94	139629.16	138934.64	137398.94	159308.39	174509.56	178125.22
Q6SPF0	SAMD1	0	0	0	0	0	0	18059.488	30637.3	38903.305	73047.484	17973.857	9359.903	46431.805	34119.72	10752.235	21793.71	33593.33	14700.214	28493.885	25347.463	24484.37	26891.291	20689.455	14415.436	20405.068	14593.854	14790.508	0	0	0	0	0	0
Q6SZW1	SARM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30274.863	24194.068	28769.291	26060.81	26181.03	29936.541	29688.227	23820.746	0	0	0	0	0	0
Q6TDP4	KLHL17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23259.701	21422.586	0	0	0	0	17705.791	0	0	0	0	0	0	0	0
Q6UB35	MTHFD1L	130772.01	78996.78	114173.72	102302.17	55915.703	122871.89	77207.22	91105.14	51899.6	71456.66	64414.625	68140.62	46134.953	56533.754	79819.516	44535.617	33117.742	80983.59	0	0	0	0	0	0	0	0	0	173832.33	157207.92	105708.19	126086.56	89804.2	104445.89
Q6UB98	ANKRD12	0	0	0	0	0	0	0	0	0	12894.161	0	0	14286.5625	0	0	0	0	0	8000.273	6604.726	0	8583.695	6845.83	0	0	0	0	0	0	0	0	0	0
Q6UB99	ANKRD11	52087.766	56854.414	32101.535	34828.88	31532.102	12782.132	66009.19	68770.36	43130.625	106132.49	100428.3	83781.164	72943.0	90060.83	73729.97	92966.17	89223.14	78001.18	47788.07	54492.86	43523.08	49136.977	50616.977	50671.812	37681.547	55634.65	30679.469	36647.64	10452.284	14807.781	63864.203	46890.047	52007.695
Q6ULP2	AFTPH	27822.623	32353.512	30815.508	27013.07	29296.254	32907.797	53033.17	54285.203	51806.477	54062.773	56622.117	111541.28	59443.39	101509.766	56697.098	57219.445	94252.75	52512.508	68935.305	60221.98	69002.734	69265.234	62316.406	65449.387	64297.13	67694.25	61477.79	29597.418	34860.906	28982.887	31233.506	32614.37	25327.05
Q6UN15	FIP1L1	170136.05	167859.92	135634.44	193219.69	152991.6	148781.12	184633.1	174673.02	168410.22	190991.58	165695.33	166919.64	178646.45	164362.27	170889.48	192139.16	201872.81	177146.27	103804.25	103724.85	86644.22	78710.91	98129.68	126633.625	112985.92	101625.61	112200.27	151538.6	144915.89	203071.36	203352.84	169883.97	215534.23
Q6UUV7	CRTC3	19711.5	56821.098	32008.373	40897.473	25783.21	22028.32	0	0	0	0	0	0	0	0	0	0	0	0	0	46715.67	37838.91	9871.097	35114.977	33351.227	37430.465	9975.223	33449.375	35044.97	21217.668	0	27584.918	45331.492	34969.82
Q6UVJ0	SASS6	670944.06	647959.4	668763.4	662392.7	662226.7	671487.2	739651.7	705431.56	749312.94	739357.94	708773.7	743873.2	766622.1	783973.94	791446.0	778475.5	852317.9	811588.94	731116.2	831997.8	827172.5	851900.2	782632.56	745938.4	776296.06	802166.5	745088.1	686300.7	730547.75	688604.7	610653.25	633406.4	667848.2
Q6UWE0	LRSAM1	190588.95	185952.52	235138.98	236843.9	199710.66	210434.06	164164.02	157266.97	103692.9	109256.125	100813.63	156651.6	109821.836	70339.91	95051.664	116882.586	166411.81	183138.62	203674.89	200194.38	233560.7	221844.56	213448.61	202237.39	201648.81	198366.0	261896.86	220041.19	213157.22	239571.6	166494.4	184823.33	247456.58
Q6UWZ7	ABRAXAS1	0	0	0	0	0	0	33471.164	40212.516	33527.77	43228.523	43607.47	37600.53	26998.21	25375.809	37762.316	42377.36	36476.445	23046.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6UX04	CWC27	531625.1	588189.3	601713.2	618532.44	565326.56	547047.9	536652.3	486295.88	475657.34	415321.78	528654.0	499434.06	443877.62	507416.88	495643.25	495484.06	451838.03	534069.94	663707.75	771600.0	711689.9	828319.2	661868.25	730290.06	710809.44	741854.6	665347.75	537275.5	530756.9	509401.12	604333.56	566800.9	559374.4
Q6UXN9	WDR82	914993.25	696479.1	731816.8	1037980.2	653129.25	710916.7	865483.3	989039.0	762623.25	905000.06	833093.06	802424.4	872286.8	807801.8	873989.6	849223.6	744383.0	822410.94	732946.94	816283.4	734146.9	735233.7	706986.44	745297.5	644726.3	756068.5	608150.25	741877.0	703061.7	830742.4	911195.0	792051.3	896072.3
Q6VMQ6	ATF7IP	41428.742	52437.87	60542.04	27405.832	51500.223	48935.094	124013.03	105579.26	80716.34	135400.94	75796.1	78596.64	134391.7	66718.53	148043.81	136908.4	123486.71	113454.84	76131.875	85321.08	79855.32	115789.58	117902.8	108763.28	118434.89	144299.7	82403.21	55385.445	22743.076	62261.6	45881.305	68730.695	36335.58
Q6VN20	RANBP10	0	0	0	0	0	0	47105.79	37888.18	39537.797	45811.414	48702.3	52639.61	44623.273	44947.16	48356.246	48393.223	57073.227	47487.78	0	0	0	0	0	0	0	0	23215.32	0	0	0	0	0	0
Q6VY07	PACS1	173275.94	175847.31	167245.5	166810.66	173684.66	157541.61	164284.69	164035.48	168128.7	187417.64	158855.52	170391.12	169306.39	165446.19	164730.12	176135.14	192247.75	187476.78	231539.45	206748.48	238069.12	239622.8	212392.2	236618.52	229616.38	243211.12	250675.83	172534.86	166759.27	170552.33	176552.73	163536.52	176862.25
Q6W2J9	BCOR	919094.25	807180.56	785515.5	874563.6	751065.75	801146.44	1149594.1	1294676.0	1209309.1	1637364.5	1369036.5	1322099.8	1500424.2	1465124.5	1456922.8	1383955.9	1532863.2	1449777.4	1182777.6	1385215.1	1275047.4	1283843.0	1355845.0	1345893.1	1199196.9	1404035.8	1187056.8	738562.75	840464.8	869919.9	909850.7	738799.56	929142.2
Q6WCQ1	MPRIP	260573.89	325204.5	366139.2	252609.28	330328.4	401551.25	234768.3	443847.0	287618.28	270507.94	341095.2	337353.0	264481.88	449827.44	331453.0	395313.28	311883.6	396284.53	551482.06	538620.8	652071.3	646199.1	720217.56	698462.75	699997.1	495604.06	674414.25	251519.55	356756.53	217310.17	200230.78	379366.4	301743.25
Q6WKZ4	RAB11FIP1	799165.56	806615.6	862176.94	940783.5	889234.4	967603.2	872006.8	1047712.4	955558.06	1009682.9	930332.2	890694.56	1018132.4	1006149.9	1103573.8	1016415.5	1013295.3	1014623.2	1015396.8	1087376.6	961471.2	1041665.7	1002322.56	1111597.5	897312.2	931165.7	988561.2	824967.9	870429.94	918908.3	703254.4	830808.25	969966.06
Q6XZF7	DNMBP	829868.6	903325.5	941857.06	911070.2	975814.9	977111.1	1078774.9	915289.4	1030084.56	901482.5	1179307.4	1234385.8	1117698.9	1239161.1	1095540.4	1083760.0	1060868.9	1335395.0	1179259.1	1070274.2	1378958.9	1331156.9	1368625.0	1193790.0	1335079.5	1231083.1	1341708.9	1015377.6	1004176.94	960284.9	890634.94	788074.0	850755.2
Q6Y7W6	GIGYF2	1159354.8	1048629.6	973484.44	1132059.1	1041116.4	1081405.9	1295093.0	1295752.0	1354339.8	1330684.2	1201546.5	1263373.8	1360165.9	1329821.0	1247517.8	1400036.5	1414469.9	1465163.0	949012.4	989360.44	934133.0	930379.44	975476.0	1059281.6	901531.75	1032568.8	930184.06	968445.4	937915.4	1039593.5	1198116.1	1108096.5	1131799.5
Q6YHU6	THADA	11846.285	13945.938	14991.424	12751.894	15716.83	15038.336	11855.269	35128.434	31586.254	36991.797	31915.918	36765.977	46089.14	45490.113	12460.275	29932.195	44321.652	45623.188	63614.67	122898.14	116575.945	74517.21	104563.234	115381.555	36561.484	30047.746	57093.613	0	0	0	0	0	13431.686
Q6YN16	HSDL2	73821.6	75166.06	72153.74	68795.36	65601.51	63406.29	84581.02	124495.914	109207.31	100278.4	101159.67	77122.84	99991.945	100228.55	81580.05	104751.72	100093.12	98459.914	107397.055	137702.1	108542.766	127635.89	140432.75	110020.36	93103.586	108271.86	111269.13	73526.766	68567.8	100558.91	79554.52	76161.04	71400.71
Q6ZMI0	PPP1R21	14093.106	16116.913	22967.11	13271.239	20052.02	49351.613	34101.18	20852.418	24791.814	31337.797	5860.429	36994.477	21431.258	23658.594	25114.074	26803.742	12221.736	28992.652	16014.15	19575.828	0	20259.293	19415.38	22081.748	0	19883.309	18193.447	54404.12	53333.203	24819.496	12026.684	12715.503	15349.434
Q6ZN54	DEF8	33097.965	37894.758	36004.4	24807.574	31204.113	23105.164	38263.316	26798.291	42766.918	41509.434	36089.496	23433.615	22038.045	34364.426	34181.69	29998.17	45235.316	23999.8	34704.816	41575.49	27929.02	28775.443	20441.77	18064.91	28218.54	27804.074	35228.37	23794.686	23798.656	15533.545	42837.855	37123.6	21582.156
Q6ZN55	ZNF574	71934.836	73450.65	12262.75	11720.002	15123.506	15934.58	30204.295	69003.17	33937.848	43577.434	61263.05	36641.15	45498.715	37823.445	46833.953	46063.86	32982.84	45914.258	128548.05	51722.492	41789.953	53507.336	51993.92	34855.375	52673.45	50720.363	48327.457	18235.809	16101.652	12210.118	60366.94	15617.123	14402.298
Q6ZN57	ZFP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31593.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZNB6	NFXL1	106558.55	87870.61	50207.758	94086.13	15865.834	81644.0	149445.7	192005.94	175227.69	186890.97	203820.3	139177.56	162408.28	180331.89	197274.56	152256.7	164604.45	188566.5	252121.6	296989.2	244103.73	237755.1	264550.38	250359.81	200179.1	251429.06	224418.48	41576.516	45688.52	98845.83	121298.34	95574.67	93102.22
Q6ZRI6	C15orf39	93146.16	124295.09	115429.97	121913.75	119752.11	66924.76	85798.36	102261.19	73006.05	114207.7	105453.09	70130.25	87910.38	85457.58	69314.98	78640.62	72395.07	73267.04	204813.11	178167.16	165998.86	199638.08	189302.78	167202.72	196522.56	186990.39	194791.19	77239.3	114306.85	111461.234	113038.62	114511.41	112166.84
Q6ZRS2	SRCAP	45580.08	56069.996	107876.0	39303.195	122487.05	114083.07	20752.668	26046.2	24511.047	25166.744	13427.478	22873.855	12328.988	22913.125	146154.16	23368.625	23256.791	31164.05	137760.25	110244.55	115929.68	91230.78	89266.5	104234.88	76792.95	121448.65	82531.53	117792.81	96411.055	115772.31	63732.875	34993.55	50694.3
Q6ZRV2	FAM83H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26978.295	67939.33	70809.625	59064.945	58955.535	71201.79	36311.293	37651.035	62952.297	0	0	0	0	0	0
Q6ZS11	RINL	31921.617	29145.414	33167.594	35049.95	38724.465	37800.918	37899.6	15453.055	34449.566	32994.5	35799.46	35243.04	33921.098	33106.406	36123.445	32899.85	36928.02	34342.02	55511.86	51172.734	49842.5	47006.32	43564.39	43675.777	43363.23	44069.36	45525.895	37875.32	43983.836	33617.434	30232.766	32481.266	26638.559
Q6ZS17	RIPOR1	0	22459.875	23471.838	11394.027	0	23126.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8255.407	0	11165.803	0	33075.47
Q6ZSR9		58531.977	59178.727	26565.648	53295.914	27649.906	28910.662	18936.188	46353.453	15416.511	19179.838	16739.367	18867.555	15704.65	18034.752	12356.77	13670.384	14099.266	18097.56	10960.872	10311.593	0	11806.417	15263.405	17519.016	15654.6	12112.165	13993.738	26115.951	31062.586	58843.22	56280.914	30933.139	53444.78
Q6ZSZ5	ARHGEF18	50245.7	30565.168	56720.67	59883.094	63288.477	71348.77	95583.08	69046.445	94115.17	87114.664	92024.01	94843.95	94867.16	99142.484	98541.734	87412.84	101299.99	90865.23	177470.42	139365.7	148436.95	183830.8	209021.34	226015.55	159609.03	285076.12	217650.72	51214.215	48093.69	47038.242	43590.7	75130.73	42477.22
Q6ZSZ6	TSHZ1	0	0	0	0	0	0	82064.555	0	66452.625	0	73216.26	63667.98	58180.9	31170.54	67392.98	51473.3	45443.086	76304.31	81180.7	76897.766	55691.703	66760.234	55516.36	58300.72	72648.59	76642.52	77821.45	0	0	0	0	0	0
Q6ZT12	UBR3	12474.554	20788.035	18110.848	14538.051	16721.021	19742.4	178306.9	30285.094	32481.35	29083.719	28630.885	28638.127	33841.27	26956.906	16957.207	32817.836	11710.842	0	0	0	15802.754	9762.29	12129.36	14980.484	17404.027	15459.314	13407.232	29633.162	29912.14	19705.418	16378.451	22947.5	20328.225
Q6ZTU2	EP400P1	23747.656	15943.763	18320.07	26536.064	20768.377	25077.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26289.896	28320.305	29740.426	16365.685	24600.826	18210.133
Q6ZTW0	TPGS1	6477.2856	0	102933.26	0	83667.29	89772.64	330956.84	254491.27	263452.1	268177.66	0	334941.34	217503.08	259198.81	188495.52	193995.62	218917.42	176841.14	321643.66	388537.84	387271.62	399336.53	322064.4	356254.56	441222.84	435038.12	411639.3	142640.8	148689.81	89725.76	0	0	5464.435
